SupplierName,SupplierSku,CatalogSku,Manufacturer,ProductClassification,ProductName,ProductStatus,PackageId,BatchId,InStockQuantity,Cost,Unit,ReceivedDate,CountQuantity,LocationName,RoomName,LocationId,RoomId,ProductCatalogId,ExpiryDate,PackagedDate
OCS,102290_1x1g___,D81EHR1X,,Pre-Roll Indica,BLKMKT - Cake Pops BLNT - 1x1g,Active,AC09822CKP,,1,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Benched (Inactive),228806,3997,77f2ad02-5966-4f5b-a218-1b89d16976d5,,
OCS,102284_5x0.7g___,ABLNDUG5,,Pre-Roll Indica,Cali - Pink Dimez Pre-Rolls - 5x0.7g,Active,PK13050,,1,0,Single Unit,27-10-2021 16:55:35,,495 Welland Ave,Benched (Inactive),228806,3997,80d26475-2ce6-4f85-861d-a7d990f14923,,
OCS,300107_0.5g___,FZVKAN3W,,Disposables,Canaca - THC Distillate Disposable Pen - 0.5g,Active,H0009219,,1,0,Single Unit,01-09-2021 08:22:40,,495 Welland Ave,Benched (Inactive),228806,3997,f70245e6-0ed6-49c9-8050-5cbc000236f0,,
OCS,101940_3.5g___,NP51D13X,,Flower Indica,Citizen Stash - Fruity Pebbles OG - 3.5g,Active,FP.F4,,1,0,Single Unit,16-03-2022 14:15:27,,495 Welland Ave,Benched (Inactive),228806,3997,5125bacf-b901-446a-8b19-58f2c9da7bcf,,
OCS,300426_0.5g___,KN0EBCFZ,,510 Carts,Color - Mango Haze Live Resin 510 Cartridge - 0.5g,Active,L220100403,,1,0,Single Unit,02-03-2022 11:24:45,,495 Welland Ave,Benched (Inactive),228806,3997,072e4202-7576-43a7-aa81-8cc9177e5765,,
OCS,300586_1g___,BUURLVZG,,510 Carts,Countryside - Banana Hammock Live Resin 510 Cartridge - 1g,Active,VP606121A,,1,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Benched (Inactive),228806,3997,2cb23098-cd93-43bd-86ad-b54a1ed602f3,,
OCS,102780_3.5g___,PTPHWXUV,,Flower Hybrid,Countryside - Harvest Reserve 10th Planet - 3.5g,Active,WF301201,,1,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Benched (Inactive),228806,3997,da3acffd-6471-4979-b323-8724678c3c44,,
OCS,310145_1g___,AD0ZLCHC,,Resin,Ellevia - RSO - 1g,Active,RK105111A,,1,0,Single Unit,09-03-2022 14:44:37,,495 Welland Ave,Benched (Inactive),228806,3997,604a3142-e274-476c-857b-2f0c6cda0c2e,,
OCS,300337_0.5g___,U430L0B8,,510 Carts,FIGR - Mixed Berry 510 Cartridge - 0.5g,Active,121310220001,,1,0,Single Unit,14-07-2021 15:45:55,,495 Welland Ave,Benched (Inactive),228806,3997,d157205c-e2cd-403d-9b54-17c0251a636c,,
OCS,300480_0.3g___,Z46RBGB7,,Disposables,Foray - Blackberry Cream Indica Disposable Pen - 0.3g,Active,2200525,,1,0,Single Unit,23-03-2022 16:45:28,,495 Welland Ave,Benched (Inactive),228806,3997,538973e5-ad92-4825-9ed7-629606084fef,,
OCS,300403_1g___,ZBMDTA2M,,510 Carts,Foray - Mint CBD 510 Cartridge - 1g,Active,2103230,,1,0,Single Unit,09-03-2022 14:44:37,,495 Welland Ave,Benched (Inactive),228806,3997,03f53724-cce8-4fcf-a104-7e6865267b6c,,
OCS,300389_0.95g___,AEHQK71Y,,510 Carts,General Admission - Pineapple Daze 510 Cartridge - 0.95g,Active,21090000111,,1,0,Single Unit,03-11-2021 16:26:43,,495 Welland Ave,Benched (Inactive),228806,3997,effd94fa-0ddb-4623-a2cb-c28c599c7aeb,,
OCS,300389_0.95g___,AEHQK71Y,,510 Carts,General Admission - Pineapple Daze 510 Cartridge - 0.95g,Active,21120000008,,1,0,Single Unit,02-03-2022 11:24:46,,495 Welland Ave,Benched (Inactive),228806,3997,effd94fa-0ddb-4623-a2cb-c28c599c7aeb,,
The Hunny Pot,THPBATT,8Q6KHFJ7,,510 Batteries,Hunny Pot - 510 Battery - W/ Button,Active,,,3,0,Single Unit,17-08-2021 10:20:13,,495 Welland Ave,Benched (Inactive),228806,3997,ca83ffa3-4e73-4611-8950-08cfe501855c,,
OCS,300497_0.5g___,1R220WC6,,510 Carts,Hunny Pot Cannabis - Outlaw Live Rosin 510 Cartridge - 0.5g,Active,VP202011A,,2,0,Single Unit,26-01-2022 15:35:56,,495 Welland Ave,Benched (Inactive),228806,3997,bce2e04d-44df-4c1a-8546-6401462f7b1d,,
OCS,300432_1g___,M21G4ZKJ,,510 Carts,Hunny Pot Cannabis - Royal Nectar 510 Cartridge - 1g,Active,VP01061,,1,0,Single Unit,22-09-2021 11:23:28,,495 Welland Ave,Benched (Inactive),228806,3997,f33d1a4f-26ec-4d88-b450-12235ccf85de,,
OCS,102250_14g___,CD3ZH13Q,,Flower Sativa,Hunny Pot Cannabis - Unrolled Sativa Milled - 14g,Active,MC10135A,,6,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Benched (Inactive),228806,3997,b7bff7fd-c11d-40eb-9274-accfe33c6aa2,,
"OCS,","320164_1x355ml___,320130_1x355ml___",4JU7FFEY,,Beverages,Keef - Bubba Kush Root Beer - 350ml x 10:1,Active,KB2200118,,1,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Benched (Inactive),228806,3997,b6e45b36-c0d7-4cb8-b04f-c81238954a2b,,
"OCS,","320165_1x355ml___,320131_1x355ml___",0C2DFCN1,,Beverages,Keef - Orange Kush Soda - 350ml x 10:1,Active,KB2200234,,1,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Benched (Inactive),228806,3997,2c14e023-9d1d-493a-a3c4-9081dd61d9f5,,
OCS,300192_1g___,JQ003GN4,,510 Carts,Kolab - Strawberry Ice Sativa 510 Cartridge - 1g,Active,2103535,,2,0,Single Unit,28-12-2021 12:06:44,,495 Welland Ave,Benched (Inactive),228806,3997,48a9f1f6-28e9-410f-b661-d3373f4214f9,,
OCS,300413_0.5g___,YR8550ML,,Disposables,Madge & Mercer - 002 El Alevio Menta CBD Disposable Pen - 0.5g,Active,PPS00000821,,1,0,Single Unit,15-09-2021 11:10:10,,495 Welland Ave,Benched (Inactive),228806,3997,c07f9f8f-bd92-4ed8-986c-a548e9a2b7fe,,
OCS,300442_0.5g___,DMAJHGRC,,510 Carts,Natural History - Cactus Breath Terp Sauce 510 Cartridge - 0.5g,Active,P210104,,1,0,Single Unit,22-09-2021 11:23:29,,495 Welland Ave,Benched (Inactive),228806,3997,9274831e-39c9-436d-9a6a-6091ac53af80,,
OCS,300414_1g___,GFDG8D0G,,510 Carts,Pure Sunfarms - Black Cherry Punch High THC 510 Cartridge - 1g,Active,00000435,,1,0,Single Unit,29-09-2021 12:16:13,,495 Welland Ave,Benched (Inactive),228806,3997,4173c0f8-e5df-4e71-9db6-c482c4d9bd29,,
OCS,300537_1g___,3WCCXDFH,,510 Carts,Pure Sunfarms - Blueberry Kush High THC 510 Cartridge - 1g,Active,00000758,,1,0,Single Unit,09-03-2022 14:44:38,,495 Welland Ave,Benched (Inactive),228806,3997,cf66581f-b156-4a42-8028-82df12ee6ca7,,
OCS,101556_7g___,6YMFVXLQ,,Flower Indica,Pure Sunfarms - D. Bubba - 7g,Active,01861,,1,0,Single Unit,02-06-2022 17:05:39,,495 Welland Ave,Benched (Inactive),228806,3997,f8f7ca84-28e2-402f-9787-71f3166612d7,,
OCS,102443_7g___,EXKABVYB,,Flower Indica,Pure Sunfarms - Diesel Kush Milled - 7g,Active,00000745,,1,0,Single Unit,16-03-2022 14:15:28,,495 Welland Ave,Benched (Inactive),228806,3997,b32beb0b-235c-4098-8af9-34b0f95c404f,,
OCS,300415_1g___,YVYVY02T,,510 Carts,Pure Sunfarms - High THC 510 Cartridge  - 1g,Active,00000390,,1,0,Single Unit,25-08-2021 11:06:10,,495 Welland Ave,Benched (Inactive),228806,3997,c7d82829-6009-429e-abcf-adb69121e884,,
OCS,300415_1g___,YVYVY02T,,510 Carts,Pure Sunfarms - High THC 510 Cartridge  - 1g,Active,00000460,,1,0,Single Unit,06-10-2021 16:18:46,,495 Welland Ave,Benched (Inactive),228806,3997,c7d82829-6009-429e-abcf-adb69121e884,,
OCS,300415_1g___,YVYVY02T,,510 Carts,Pure Sunfarms - High THC 510 Cartridge  - 1g,Active,00000786,,4,0,Single Unit,20-04-2022 15:55:08,,495 Welland Ave,Benched (Inactive),228806,3997,c7d82829-6009-429e-abcf-adb69121e884,,
OCS,300326_0.5G___,DABQ5CA4,,510 Carts,Pure Sunfarms - High THC Distillate 510 Cartridge - 0.5g,Active,00000498,,1,0,Single Unit,10-11-2021 13:10:28,,495 Welland Ave,Benched (Inactive),228806,3997,6f738e32-448e-4c6b-9c51-66a35b02782f,,
OCS,300326_0.5G___,DABQ5CA4,,510 Carts,Pure Sunfarms - High THC Distillate 510 Cartridge - 0.5g,Active,00000704,,1,0,Single Unit,09-03-2022 14:44:38,,495 Welland Ave,Benched (Inactive),228806,3997,6f738e32-448e-4c6b-9c51-66a35b02782f,,
OCS,300518_1g___,HQUK3UKN,,510 Carts,Pure Sunfarms - Mint Infused CBD 510 Cartridge - 1g,Active,00000688,,1,0,Single Unit,26-01-2022 15:35:57,,495 Welland Ave,Benched (Inactive),228806,3997,92c21bc1-85ef-444a-954b-e48f433037be,,
OCS,300324_0.5g___,KZ4C5DNZ,,510 Carts,Pure Sunfarms - Pennywise 1:1 510 Cartridge - 0.5g,Active,00000285,,1,0,Single Unit,21-07-2021 17:28:30,,495 Welland Ave,Benched (Inactive),228806,3997,dcd245d3-1c8c-4421-8438-6edada22203c,,
OCS,101557_7g___,4F40C5AX,,Flower Indica,Pure Sunfarms - Pink Kush - 7g,Active,00899,,1,0,Single Unit,18-08-2021 10:30:35,,495 Welland Ave,Benched (Inactive),228806,3997,c4951d0f-ad0e-46a6-91b7-bdb114eade90,,
OCS,300325_0.5g___,QTP0G8LM,,510 Carts,Pure Sunfarms - Pure Sun CBD 510 Cartridge - 0.5g,Active,00000373,,2,0,Single Unit,28-07-2021 09:14:45,,495 Welland Ave,Benched (Inactive),228806,3997,9626fc72-2297-41b3-bfde-72b8a744cd1f,,
OCS,102594_30ml___,K7KW5MDK,,Oils,Pure Sunfarms - Pure Sun CBD Oil - 30ml x 1:30,Active,00000661,,1,0,Single Unit,12-05-2022 21:24:25,,495 Welland Ave,Benched (Inactive),228806,3997,211c414f-72f1-45b3-bcd2-c1043ee8dffe,,
WCG,145SK,08B10DZN,,Bong Parts,Red Eye - 14mm Leaf Stamped Cone Bowl - Smoke,Active,,,1,0,Single Unit,18-01-2022 14:32:21,,495 Welland Ave,Benched (Inactive),228806,3997,0b3dd883-cd1e-4424-8daf-85473da70265,,
OCS,300121_0.45g___,W3BC1J2J,,510 Carts,Redecan - Zktlz Redee 510 Cartridge - 0.45g,Active,5555211105,,1,0,Single Unit,01-12-2021 11:45:57,,495 Welland Ave,Benched (Inactive),228806,3997,e16cc94b-183d-49df-8e65-d3c778eeeb21,,
OCS,300462_0.5g___,8Z0E6HLB,,510 Carts,Solei - CBN Renew Moonlight 510 Cartridge - 0.5g,Active,3101723486,,1,0,Single Unit,26-01-2022 15:35:57,,495 Welland Ave,Benched (Inactive),228806,3997,a7d8ad40-c02f-4612-a7ef-fa82c1fe9e18,,
OCS,300593_1g___,Y0PYZYZ4,,510 Carts,Tenzo - Orange Daydream CBD 510 Cartridge - 1g,Active,V10TNZOD22004,,1,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Benched (Inactive),228806,3997,dfb2025c-53ca-46a1-a80b-84c5a666753b,,
OCS,300514_1g___,2ER447MP,,510 Carts,Trailblazer - Minty Kushmas - 1g,Active,16679211004,,1,0,Single Unit,10-11-2021 13:10:28,,495 Welland Ave,Benched (Inactive),228806,3997,24586bd4-831a-49ac-b6fa-1fa16c5dba79,,
OCS,102133_28g___,YU0X20JG,,Flower Indica,Verse - God Bud - 28g,Active,VA022206.01,,1,0,Single Unit,27-04-2022 16:07:21,,495 Welland Ave,Benched (Inactive),228806,3997,f62c5138-25e3-4992-b71b-22ab18fbdee5,,
OCS,300438_1g___,FAH5043Y,,510 Carts,Verse - Summer Berry 510 Cartridge - 1g,Active,VA082273.01,,1,0,Single Unit,27-04-2022 16:07:21,,495 Welland Ave,Benched (Inactive),228806,3997,50bbad02-b795-4216-942e-22ba965b2d3f,,
OCS,320157_355ml___,K04LYBN6,,Beverages,Versus - Key Lime Rapid Seltzer - 355ml x 10:1,Active,VAL220311,,2,0,Single Unit,27-04-2022 16:07:21,,495 Welland Ave,Benched (Inactive),228806,3997,9264f84c-7e56-4d41-a36a-c69693e55699,,
WCG,CL611,YGFAR8J7,,Dabs,"WCG - 10"" Bubbler Nectar Collector Kit - Clear",Active,,,1,0,Single Unit,19-07-2021 11:29:55,,495 Welland Ave,Benched (Inactive),228806,3997,ca70681a-611c-4f45-8727-3ce166234f4d,,
OCS,102433_3.5g___,4ZHCN82K,,Flower Indica,Wink - Craft Granola Funk - 3.5g,Active,BF2109001,,1,0,Single Unit,27-10-2021 16:55:35,,495 Welland Ave,Benched (Inactive),228806,3997,8cc9c8c5-fe77-4b66-ab5a-b3612fcae0fe,,
OCS,102460_3.5g___,FVAFF3D8,,Flower Indica,Back Forty - Fruity Pebbles OG - 3.5g,Active,21FRP02,,1,0,Single Unit,01-12-2021 11:45:56,,495 Welland Ave,Destruction,228806,3996,2ff09235-e689-4589-a00a-cab11fac34fc,,
OCS,102232_10x0.35g___,6T23G0F7,,Pre-Roll Indica,Back Forty 40s - Wedding Pie Pre-Rolls - 10x0.35g,Active,PR.WP.21244,,10,0,Single Unit,02-06-2022 09:39:42,,495 Welland Ave,Destruction,228806,3996,646f00a0-b4a5-4fcf-92e3-8a2d78457dc4,,
OCS,102232_10x0.35g___,6T23G0F7,,Pre-Roll Indica,Back Forty 40s - Wedding Pie Pre-Rolls - 10x0.35g,Active,PR.WP.21308,,1,0,Single Unit,02-06-2022 09:39:42,,495 Welland Ave,Destruction,228806,3996,646f00a0-b4a5-4fcf-92e3-8a2d78457dc4,,
OCS,310050_0.5g___,A6JYFVUE,,Resin,Blendcraft - Sativa Shatter - 0.5g,Active,21040000185,,1,0,Single Unit,28-07-2021 09:14:44,,495 Welland Ave,Destruction,228806,3996,e98b51e1-548c-4560-bd19-b478536942dd,,
The Hunny Pot,THP_510BLKICON,0HF84M5T,,510 Batteries,Hunny Pot - 510 Battery - Black Icon,Active,,,1,0,Single Unit,15-10-2021 14:57:16,,495 Welland Ave,Destruction,228806,3996,d107b5e9-aff3-42db-9cde-80fc696a4df8,,
OCS,300192_1g___,JQ003GN4,,510 Carts,Kolab - Strawberry Ice Sativa 510 Cartridge - 1g,Active,2103541,,1,0,Single Unit,12-01-2022 15:22:40,,495 Welland Ave,Destruction,228806,3996,48a9f1f6-28e9-410f-b661-d3373f4214f9,,
OCS,320105_1x355ml___,DAT3XLNT,,Beverages,(V)ia - Regal Pink Grape Sparkler - 355ml x 10:1,Active,AAN00010,,12,0,Single Unit,30-06-2022 20:15:49,,495 Welland Ave,Front Room,228806,3972,e01b2c39-ecf3-479b-9dee-7994b9a2c74b,,
OCS,102455_3.5g___,8UU005TP,,Flower Indica,18twelve - Frozen Grapes - 3.5g,Active,LOTJXPYM3BJ2KP-05,,2,0,Single Unit,23-03-2022 16:45:28,,495 Welland Ave,Front Room,228806,3972,63dddded-689c-4484-9e26-a1f6fa9f8aac,,
OCS,102517_3.5g___,1BFEB8R2,,Flower Indica,1964 - Organic Romulan - 3.5g,Active,54-008,,1,0,Single Unit,01-12-2021 11:45:56,,495 Welland Ave,Front Room,228806,3972,d16e9979-b01e-4775-825e-0b5034717bd1,,
OCS,102047_7x0.5g___,HZYWMAXH,,Pre-Roll Indica,1Spliff - Purple Aya Pre-Rolls - 7x0.5g,Active,PA29011,,19,0,Single Unit,07-07-2022 20:34:29,,495 Welland Ave,Front Room,228806,3972,eff350e5-fc57-4eb8-8f37-84db80bdd539,,
Advantage Packaging Limited,11x14 Bio,KA3DBRGH,,Bag,2. THP Bag - Medium 11x14,Active,,,1979,0,Single Unit,31-01-2022 15:09:47,,495 Welland Ave,Front Room,228806,3972,e24443ab-c27d-4a06-b128-e52dff93247c,,
OCS,101832_5 Pack___,PLYPKWPR,,Seeds,34 Street Seed Co - AK-47 Seeds (Autoflower) - 5pack,Active,1000201,,1,0,Single Unit,24-02-2022 14:02:30,,495 Welland Ave,Front Room,228806,3972,94044819-6946-45c5-84b4-ec6867357846,,
OCS,102002_5 Pack___,5CMZGUW7,,Seeds,34 Street Seed Co. - Pink Lemonade Seeds (Feminized) - 5pack,Active,1000024,,8,0,Single Unit,24-02-2022 14:02:30,,495 Welland Ave,Front Room,228806,3972,b21d9bab-9009-4246-9af8-44c7a83d2a44,,
Advantage Packaging Limited,TwentyTwenty,4X7H2B8Z,,Bag,4. THP Bag - Black - Large 20x20,Active,,,499,0,Single Unit,31-01-2022 15:09:47,,495 Welland Ave,Front Room,228806,3972,c794e594-1832-404c-aba2-c41d75c647bd,,
Humble + Fume,420 PMD-235,6LLZWXWL,,Storage,420 Science - Modern Write&Erase Pop Top Jar -  Medium,Active,,,3,0,Single Unit,06-07-2021 13:42:38,,495 Welland Ave,Front Room,228806,3972,1b657ea1-bc48-49ce-bce7-16d61728f503,,
Humble + Fume,420 PLG-335,ULB4JZQY,,Storage,420 Science - Modern Write&Erase Pop Top Jar - Large,Active,,,2,0,Single Unit,06-07-2021 13:31:52,,495 Welland Ave,Front Room,228806,3972,af0be7b9-cdd4-484c-b874-69b1af974ecc,,
OCS,102623_3.5g___,ER8HNNQA,,Flower Hybrid,5 Points - Planet of the Grapes - 3.5g,Active,GQWDNNH40AC,,3,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,bea05384-6aab-41c2-9fce-4d36fb59f680,,
OCS,102076_3.5g___,UTWUWVBR,,Flower Hybrid,7Acres - Papaya - 3.5g,Active,PY22P005R2,,11,0,Single Unit,12-01-2022 15:22:39,,495 Welland Ave,Front Room,228806,3972,2201dca4-2a9c-40f6-811f-200f43f36928,,
OCS,101239_3x0.5g___,AEPWRB8H,,Pre-Roll CBD/1:1,Ace Valley - CBD Pre-Rolls - 3x0.5 g,Active,1104021000748,,3,0,Single Unit,21-07-2021 17:28:30,,495 Welland Ave,Front Room,228806,3972,3ec8a35e-d5de-45d1-96e8-ec142cd25588,,
OCS,300310_0.45g___,M86LVQ5Q,,510 Carts,Ace Valley - Indica 510 Cartridge - 0.45g,Active,19ACV-V4E1,,3,0,Single Unit,10-04-2021 16:58:03,,495 Welland Ave,Front Room,228806,3972,e1018946-9ff9-4a74-a3de-ff6c920ffb40,,
OCS,330193_75g___,TNAY2D8D,,Candy,Ace Valley - Passion Fruit Mango Super CBD Soft Chews - 10 x 1:20,Active,AVPM21JL21B1,,6,0,Single Unit,06-10-2021 16:18:46,,495 Welland Ave,Front Room,228806,3972,2736afba-3d36-4392-b5a6-9fc15b256402,,
TVAPE,541cb,N8UGFN1R,,Flower Vapes,Arizer - Air 2 Flower Vape - Black,Active,,,1,0,Single Unit,02-03-2021 15:06:09,,495 Welland Ave,Front Room,228806,3972,31483bec-10e7-47c0-b289-1d5a0a812880,,
TVAPE,541mb,JHRGP8B8,,Flower Vapes,Arizer - Air 2 Flower Vape -	 Blue,Active,,,1,0,Single Unit,02-03-2021 15:06:09,,495 Welland Ave,Front Room,228806,3972,5950bd36-c315-4253-8d0c-78470ac3e74c,,
OCS,340045_0.5g___,61PMX3EL,,Topicals,Atlas Thrive - MÜV 1:1 Transdermal Patch - 1 x 10:10,Active,P210120,,6,0,Single Unit,22-09-2021 11:23:28,,495 Welland Ave,Front Room,228806,3972,271f8fa3-4725-4173-bc16-6c16d63407e9,,
OCS,310243_1g___,L20ZAC42,,Resin,Avana - Orange Kush CK Live Resin - 1g,Active,RE206763A,,9,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,53d320df-29ed-442a-9b1a-d3ff7d535680,,
OCS,310090_1g___,DK4V8MG7,,Rosin,Avana - Outlaw Live Rosin - 1g,Active,RO206104,,11,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,d88ec1e4-0809-44d7-8ff9-b701909d4341,,
OCS,340050_250g___,ZZ201TGX,,Topicals,Axea - Frankinsence Dead Sea Pink Himalayan Bath Salt - 250g x 1:250,Active,TP1126F,,15,0,Single Unit,22-09-2021 11:23:28,,495 Welland Ave,Front Room,228806,3972,055b8241-2764-4483-a31a-6d018a8ef92e,,
OCS,102160_28g___,VREXRFQX,,Flower Indica,Back Forty - Animal Mints - 28g,Active,22MTZ12,,4,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,99cbd036-2a98-4691-92ed-07cbfedf164b,,
OCS,102160_3.5g___,GUYMJEKQ,,Flower Indica,Back Forty - Animal Mints - 3.5g,Active,22MTZ05,,7,0,Single Unit,06-04-2022 17:54:09,,495 Welland Ave,Front Room,228806,3972,45979b0f-f94d-4b6d-8e1f-98935bbff588,,
OCS,102403_7g___,D3U7604T,,Flower Indica,Back Forty - Big League Sour Kush Milled - 7g,Active,22SRK03,,9,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,1e012501-393e-48ac-bba4-b8e8a7302e0e,,
OCS,300261_1g___,LBXA46CW,,510 Carts,Back Forty - Kush Mint 510 Cartridge - 1g,Active,2201832,,2,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,02e764be-9435-4633-99fc-9729c5450f2f,,
OCS,102761_3.5g___,Y4MXVNBR,,Flower Sativa,Back Forty - Mandarin Cookies - 3.5g,Active,22MCK09,,18,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,55231ab5-9606-4c89-9f10-4c60f324be40,,
OCS,300481_1g___,BGG8N204,,510 Carts,Back Forty - Sour Apple 510 Cartridge - 1g,Active,2200374,,4,0,Single Unit,02-06-2022 17:05:38,,495 Welland Ave,Front Room,228806,3972,9c25e7df-7e48-4d02-a783-3731f68c099d,,
OCS,300259_1g___,6NEXGTZM,,510 Carts,Back Forty - Super Lemon Haze 510 Cartridge - 1g,Active,2201573,,7,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,c60be898-c0c5-40a4-b137-782a332cf03c,,
OCS,102158_28g___,NR40Q77R,,Flower Indica,Back Forty - Wedding Pie - 28g,Active,22PIE19,,1,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,601b8aea-fc12-46a1-a6b8-deb632efa062,,
OCS,102588_3.5g___,6BE35QRL,,Flower Indica,Back Forty - Wedding Pie - 3.5g,Active,22PIE24,,14,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,b0b71df2-fee3-438f-a069-b7b0c203ef0c,,
OCS,101989_28g___,EH7N0PTV,,Flower Indica,Bake Sale - All Purpose Flower Indica - 28g,Active,AAA-113079,,1,0,Single Unit,05-01-2022 15:38:37,,495 Welland Ave,Front Room,228806,3972,cf1c9477-1f1b-4b5a-8abb-29152be5b30b,,
Greenlane,BB-OTTO-BKUS,6LRDKFF1,,Grinders,Banana Bros - Otto Automatic Herb Grinder - OS,Active,,,2,0,Single Unit,03-03-2021 16:33:00,,495 Welland Ave,Front Room,228806,3972,f7cc0121-56b3-4cf7-8ce3-cfb90284c05c,,
OCS,320012_1x355ml___,A87U30DU,,Beverages,Basecamp - CBD Iced Tea - 355ml x 1:15,Active,VA112209.01,,1,0,Single Unit,06-04-2022 17:54:09,,495 Welland Ave,Front Room,228806,3972,40a773b9-0172-413a-ba59-4548f0adb2c1,,
OCS,102229_3.5g___,JPX4PYZT,,Flower Hybrid,BC Black - Black Kettle Farms Rainbow Driver - 3.5g,Active,CC25AUG2021.001,,2,0,Single Unit,22-09-2021 11:23:28,,495 Welland Ave,Front Room,228806,3972,ab0ec41e-6ee9-4311-98c4-3350ef048e2b,,
Humble + Fume,BEE 78,R1CJARE3,,Lighters,Bee Line - Thin Hemp Wick - 9',Active,,,7,0,Single Unit,25-09-2019 16:40:43,,495 Welland Ave,Front Room,228806,3972,7ad8e8cb-2648-4774-bfa8-8758b43dacef,,
OCS,330321_1 Pack___,5AX6BX8K,,Chocolate,Bernard's - Milk Hazelnut Praline Chocolate Bar - 1 x 10:1,Active,1150922,,9,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,52d93175-b9cc-4ae0-9592-d4a3caf2fd67,,
OCS,330322_1 Pack___,T56KDE57,,Chocolate,Bernard's - Milk Rice Crisp Chocolate Bar - 1 x 10:1,Active,1161020,,8,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,7cb312aa-82d2-42ee-8369-52892f8caa55,,
OCS,330055_1x10g___,DEA2367J,,Chocolate,Bhang -  1:1 Caramel Chocolate - 1 x 10:10,Active,BCD083,,2,0,Single Unit,16-03-2022 14:15:27,,495 Welland Ave,Front Room,228806,3972,a7c1e8bb-a287-4547-a8d3-90265f170536,,
OCS,330029_1x10g___,G1KWCCJZ,,Chocolate,Bhang - THC Dark Chocolate Bar - 1 x 10:1,Active,BD033,,2,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,6e3eb44d-356b-4a10-8680-dd748653661b,,
OCS,330029_1x10g___,G1KWCCJZ,,Chocolate,Bhang - THC Dark Chocolate Bar - 1 x 10:1,Active,BD034,,24,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,6e3eb44d-356b-4a10-8680-dd748653661b,,
OCS,330028_1x10g___,70Q7Q8F4,,Chocolate,Bhang - THC Milk Chocolate Bar - 1 x 10:1,Active,BM050,,24,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,9125c1b6-13d2-4cc3-ab19-ad446aab6fe7,,
Greenlane,BIC-CLS,X1PZE58W,,Lighters,Bic - Classic Lighter - Large,Active,,,40,0,Single Unit,30-09-2021 23:58:17,,495 Welland Ave,Front Room,228806,3972,757f37b3-31ee-43fa-acc8-fefa5b812d34,,
Greenlane,BIC-M-CLS,75LRHF6T,,Lighters,Bic - Classic Lighter - Small,Active,,,36,0,Single Unit,30-09-2021 23:58:17,,495 Welland Ave,Front Room,228806,3972,02cc721d-d660-4a49-93e4-e22e656aaba5,,
"Humble + Fume,The Hunny Pot","BIC-THP,",PEZ30665,,Lighters,Bic - Hunny Pot Lighter - Assorted,Active,,,231,0,Single Unit,01-02-2021 14:14:19,,495 Welland Ave,Front Room,228806,3972,318f8c14-b61a-4462-8fdb-def07e6f78e7,,
The Hunny Pot,,1JJU227H,,Lighters,Bic - Hunny Pot Lighter - Assorted Colours,Active,,,250,0,Single Unit,24-03-2022 16:10:27,,495 Welland Ave,Front Room,228806,3972,864a285a-7614-43ff-8364-fffdf9eb59b3,,
OCS,102055_20ml___,GAAPX641,,Oils,Blissed - Breathe High CBD Oil - 20ml x 2:25,Active,CO0121003,,8,0,Single Unit,09-09-2021 12:49:21,,495 Welland Ave,Front Room,228806,3972,bea82b08-fd40-4d08-80e1-4975623813f0,,
OCS,102290_1x1g___,D81EHR1X,,Pre-Roll Indica,BLKMKT - Cake Pops BLNT - 1x1g,Active,AC09822CKP,,3,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,77f2ad02-5966-4f5b-a218-1b89d16976d5,,
